       X(cm)   F(g/cm^2-s)     U(cm/s)         G(g/cm^3-s)     V/R(1/s)        H(g/cm^3-s^2)   T(K)            RHO(g/cm^3)     HDOT(cal/s/cm^3)
 186   0.3704  3.4229E-002     6.1526E+001    -1.5812E-002     1.4211E+001    -2.8533E+000     2.9869E+002     1.1127E-003     1.1130E-029
 187   0.3724  3.4198E-002     6.1468E+001    -1.5898E-002     1.4287E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -6.1754E-030
 188   0.3744  3.4166E-002     6.1411E+001    -1.5983E-002     1.4364E+001    -2.8533E+000     2.9869E+002     1.1127E-003     1.4213E-029
 189   0.3764  3.4134E-002     6.1353E+001    -1.6068E-002     1.4441E+001    -2.8533E+000     2.9869E+002     1.1127E-003     2.4195E-029
 190   0.3784  3.4101E-002     6.1295E+001    -1.6154E-002     1.4518E+001    -2.8533E+000     2.9869E+002     1.1127E-003     2.5434E-029
 191   0.3804  3.4069E-002     6.1237E+001    -1.6239E-002     1.4595E+001    -2.8533E+000     2.9869E+002     1.1127E-003     2.7473E-029
 192   0.3824  3.4036E-002     6.1179E+001    -1.6325E-002     1.4671E+001    -2.8533E+000     2.9869E+002     1.1127E-003     1.6338E-029
 193   0.3844  3.4004E-002     6.1120E+001    -1.6410E-002     1.4748E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -8.1270E-030
 194   0.3864  3.3971E-002     6.1060E+001    -1.6495E-002     1.4825E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -1.1987E-029
 195   0.3884  3.3938E-002     6.1001E+001    -1.6581E-002     1.4902E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -2.0837E-030
 196   0.3904  3.3904E-002     6.0941E+001    -1.6666E-002     1.4978E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -7.9044E-030
 197   0.3924  3.3871E-002     6.0881E+001    -1.6752E-002     1.5055E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -9.0775E-030
 198   0.3944  3.3837E-002     6.0821E+001    -1.6837E-002     1.5132E+001    -2.8533E+000     2.9869E+002     1.1127E-003     5.2048E-030
 199   0.3964  3.3803E-002     6.0760E+001    -1.6923E-002     1.5209E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -1.5459E-029
 200   0.3984  3.3770E-002     6.0699E+001    -1.7008E-002     1.5285E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -3.4945E-029
 201   0.4004  3.3735E-002     6.0637E+001    -1.7093E-002     1.5362E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -2.8817E-029
 202   0.4024  3.3701E-002     6.0576E+001    -1.7179E-002     1.5439E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -2.6644E-029
 203   0.4044  3.3667E-002     6.0514E+001    -1.7264E-002     1.5516E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -1.0130E-029
 204   0.4064  3.3632E-002     6.0452E+001    -1.7350E-002     1.5592E+001    -2.8533E+000     2.9869E+002     1.1127E-003     6.8601E-030
 205   0.4084  3.3597E-002     6.0389E+001    -1.7435E-002     1.5669E+001    -2.8533E+000     2.9869E+002     1.1127E-003     1.4495E-029
 206   0.4104  3.3562E-002     6.0326E+001    -1.7520E-002     1.5746E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -1.4234E-029
 207   0.4124  3.3527E-002     6.0263E+001    -1.7606E-002     1.5823E+001    -2.8533E+000     2.9869E+002     1.1127E-003     1.1410E-029
 208   0.4144  3.3492E-002     6.0199E+001    -1.7691E-002     1.5899E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -4.7077E-030
 209   0.4164  3.3456E-002     6.0136E+001    -1.7777E-002     1.5976E+001    -2.8533E+000     2.9869E+002     1.1127E-003     5.7122E-030
 210   0.4184  3.3420E-002     6.0071E+001    -1.7862E-002     1.6053E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -7.7291E-030
 211   0.4204  3.3385E-002     6.0007E+001    -1.7947E-002     1.6130E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -2.7176E-029
 212   0.4224  3.3349E-002     5.9942E+001    -1.8033E-002     1.6206E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -1.5949E-029
 213   0.4244  3.3312E-002     5.9877E+001    -1.8118E-002     1.6283E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -1.7558E-029
 214   0.4264  3.3276E-002     5.9812E+001    -1.8204E-002     1.6360E+001    -2.8533E+000     2.9869E+002     1.1127E-003     6.1082E-031
 215   0.4284  3.3240E-002     5.9746E+001    -1.8289E-002     1.6437E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -6.2857E-030
 216   0.4304  3.3203E-002     5.9680E+001    -1.8374E-002     1.6513E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -2.2888E-029
 217   0.4324  3.3166E-002     5.9614E+001    -1.8460E-002     1.6590E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -3.7636E-030
 218   0.4344  3.3129E-002     5.9547E+001    -1.8545E-002     1.6667E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -8.7574E-030
 219   0.4364  3.3092E-002     5.9480E+001    -1.8630E-002     1.6744E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -1.8717E-029
 220   0.4384  3.3054E-002     5.9413E+001    -1.8716E-002     1.6820E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -2.2149E-029
 221   0.4404  3.3017E-002     5.9346E+001    -1.8801E-002     1.6897E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -1.1627E-029
 222   0.4424  3.2979E-002     5.9278E+001    -1.8887E-002     1.6974E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -1.2920E-029
 223   0.4444  3.2941E-002     5.9210E+001    -1.8972E-002     1.7051E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -2.5181E-030
 224   0.4464  3.2903E-002     5.9141E+001    -1.9057E-002     1.7127E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -2.0462E-029
 225   0.4484  3.2865E-002     5.9073E+001    -1.9143E-002     1.7204E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -3.2491E-029
 226   0.4505  3.2826E-002     5.9004E+001    -1.9228E-002     1.7281E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -2.8565E-029
 227   0.4525  3.2788E-002     5.8934E+001    -1.9314E-002     1.7358E+001    -2.8533E+000     2.9869E+002     1.1127E-003     2.7682E-029
 228   0.4545  3.2749E-002     5.8865E+001    -1.9399E-002     1.7434E+001    -2.8533E+000     2.9869E+002     1.1127E-003     6.3614E-029
 229   0.4565  3.2710E-002     5.8795E+001    -1.9484E-002     1.7511E+001    -2.8533E+000     2.9869E+002     1.1127E-003     1.5904E-029
 230   0.4585  3.2671E-002     5.8724E+001    -1.9570E-002     1.7588E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -9.8221E-030
 231   0.4605  3.2632E-002     5.8654E+001    -1.9655E-002     1.7665E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -3.0765E-030
 232   0.4625  3.2592E-002     5.8583E+001    -1.9741E-002     1.7741E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -4.3584E-029
 233   0.4645  3.2553E-002     5.8512E+001    -1.9826E-002     1.7818E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -1.8815E-029
 234   0.4665  3.2513E-002     5.8440E+001    -1.9911E-002     1.7895E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -6.8659E-030
 235   0.4685  3.2473E-002     5.8368E+001    -1.9997E-002     1.7971E+001    -2.8533E+000     2.9869E+002     1.1127E-003     3.7800E-030
 236   0.4705  3.2433E-002     5.8296E+001    -2.0082E-002     1.8048E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -1.2503E-030
 237   0.4725  3.2393E-002     5.8224E+001    -2.0167E-002     1.8125E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -1.9592E-029
 238   0.4745  3.2352E-002     5.8151E+001    -2.0253E-002     1.8202E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -2.0318E-030
 239   0.4765  3.2312E-002     5.8078E+001    -2.0338E-002     1.8278E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -8.5072E-030
 240   0.4785  3.2271E-002     5.8005E+001    -2.0424E-002     1.8355E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -3.2106E-029
 241   0.4805  3.2230E-002     5.7931E+001    -2.0509E-002     1.8432E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -2.6636E-029
 242   0.4825  3.2189E-002     5.7857E+001    -2.0594E-002     1.8509E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -3.1338E-029
 243   0.4845  3.2147E-002     5.7783E+001    -2.0680E-002     1.8585E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -1.2040E-029
 244   0.4865  3.2106E-002     5.7708E+001    -2.0765E-002     1.8662E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -1.3625E-029
 245   0.4885  3.2064E-002     5.7634E+001    -2.0850E-002     1.8739E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -2.0495E-029
 246   0.4905  3.2022E-002     5.7558E+001    -2.0936E-002     1.8816E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -2.1113E-029
 247   0.4925  3.1980E-002     5.7483E+001    -2.1021E-002     1.8892E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -2.6166E-029
 248   0.4945  3.1938E-002     5.7407E+001    -2.1107E-002     1.8969E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -1.5690E-029
 249   0.4965  3.1896E-002     5.7331E+001    -2.1192E-002     1.9046E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -4.8746E-031
 250   0.4985  3.1853E-002     5.7255E+001    -2.1277E-002     1.9122E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -1.6568E-029
 251   0.5005  3.1811E-002     5.7178E+001    -2.1363E-002     1.9199E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -2.7405E-029
 252   0.5025  3.1768E-002     5.7101E+001    -2.1448E-002     1.9276E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -9.5421E-030
 253   0.5045  3.1725E-002     5.7023E+001    -2.1533E-002     1.9353E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -2.0976E-029
 254   0.5065  3.1682E-002     5.6946E+001    -2.1619E-002     1.9429E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -1.1402E-029
 255   0.5085  3.1638E-002     5.6868E+001    -2.1704E-002     1.9506E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -4.4511E-029
 256   0.5105  3.1595E-002     5.6790E+001    -2.1790E-002     1.9583E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -7.2141E-029
 257   0.5125  3.1551E-002     5.6711E+001    -2.1875E-002     1.9659E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -5.9257E-029
 258   0.5145  3.1507E-002     5.6632E+001    -2.1960E-002     1.9736E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -5.0198E-029
 259   0.5165  3.1463E-002     5.6553E+001    -2.2046E-002     1.9813E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -4.9081E-029
 260   0.5185  3.1419E-002     5.6474E+001    -2.2131E-002     1.9890E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -7.3917E-029
 261   0.5205  3.1374E-002     5.6394E+001    -2.2216E-002     1.9966E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -5.2134E-029
 262   0.5225  3.1330E-002     5.6314E+001    -2.2302E-002     2.0043E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -4.4587E-029
 263   0.5245  3.1285E-002     5.6233E+001    -2.2387E-002     2.0120E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -3.9552E-029
 264   0.5265  3.1240E-002     5.6153E+001    -2.2472E-002     2.0197E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -4.2139E-029
 265   0.5285  3.1195E-002     5.6071E+001    -2.2558E-002     2.0273E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -2.6973E-029
 266   0.5305  3.1150E-002     5.5990E+001    -2.2643E-002     2.0350E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -5.8080E-029
 267   0.5325  3.1104E-002     5.5909E+001    -2.2729E-002     2.0427E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -4.2605E-029
 268   0.5345  3.1059E-002     5.5827E+001    -2.2814E-002     2.0503E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -4.9209E-029
 269   0.5365  3.1013E-002     5.5744E+001    -2.2899E-002     2.0580E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -4.5010E-029
 270   0.5385  3.0967E-002     5.5662E+001    -2.2985E-002     2.0657E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -5.0289E-029
 271   0.5405  3.0921E-002     5.5579E+001    -2.3070E-002     2.0734E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -4.6277E-029
 272   0.5425  3.0875E-002     5.5496E+001    -2.3155E-002     2.0810E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -5.1952E-029
 273   0.5445  3.0828E-002     5.5412E+001    -2.3241E-002     2.0887E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -4.8660E-029
 274   0.5465  3.0782E-002     5.5328E+001    -2.3326E-002     2.0964E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -8.2201E-029
 275   0.5485  3.0735E-002     5.5244E+001    -2.3411E-002     2.1040E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -7.2205E-029
 276   0.5506  3.0688E-002     5.5160E+001    -2.3497E-002     2.1117E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -5.3485E-029
 277   0.5526  3.0641E-002     5.5075E+001    -2.3582E-002     2.1194E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -1.6124E-029
 278   0.5546  3.0594E-002     5.4990E+001    -2.3667E-002     2.1270E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -3.2789E-029
 279   0.5566  3.0546E-002     5.4905E+001    -2.3753E-002     2.1347E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -3.7849E-029
 280   0.5586  3.0499E-002     5.4819E+001    -2.3838E-002     2.1424E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -4.5718E-029
 281   0.5606  3.0451E-002     5.4733E+001    -2.3924E-002     2.1501E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -6.2960E-029
 282   0.5626  3.0403E-002     5.4647E+001    -2.4009E-002     2.1577E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -3.6017E-029
 283   0.5646  3.0355E-002     5.4561E+001    -2.4094E-002     2.1654E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -3.9877E-029
 284   0.5666  3.0306E-002     5.4474E+001    -2.4180E-002     2.1731E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -4.3683E-029
 285   0.5686  3.0258E-002     5.4387E+001    -2.4265E-002     2.1807E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -5.8388E-029
 286   0.5706  3.0209E-002     5.4299E+001    -2.4350E-002     2.1884E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -3.7504E-029
 287   0.5726  3.0160E-002     5.4211E+001    -2.4436E-002     2.1961E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -3.7714E-029
 288   0.5746  3.0111E-002     5.4123E+001    -2.4521E-002     2.2038E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -3.1466E-029
 289   0.5766  3.0062E-002     5.4035E+001    -2.4606E-002     2.2114E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -3.1726E-029
 290   0.5786  3.0013E-002     5.3946E+001    -2.4692E-002     2.2191E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -4.2001E-029
 291   0.5806  2.9963E-002     5.3857E+001    -2.4777E-002     2.2268E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -4.2441E-029
 292   0.5826  2.9914E-002     5.3768E+001    -2.4862E-002     2.2344E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -5.5341E-029
 293   0.5846  2.9864E-002     5.3678E+001    -2.4948E-002     2.2421E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -6.4023E-029
 294   0.5866  2.9814E-002     5.3588E+001    -2.5033E-002     2.2498E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -5.0389E-029
 295   0.5886  2.9763E-002     5.3498E+001    -2.5118E-002     2.2574E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -4.5988E-029
 296   0.5906  2.9713E-002     5.3408E+001    -2.5204E-002     2.2651E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -3.2811E-029
 297   0.5926  2.9663E-002     5.3317E+001    -2.5289E-002     2.2728E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -3.9514E-029
 298   0.5946  2.9612E-002     5.3226E+001    -2.5374E-002     2.2805E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -5.8253E-029
 299   0.5966  2.9561E-002     5.3134E+001    -2.5460E-002     2.2881E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -5.3845E-029
 300   0.5986  2.9510E-002     5.3042E+001    -2.5545E-002     2.2958E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -4.4928E-029
 301   0.6006  2.9459E-002     5.2950E+001    -2.5630E-002     2.3035E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -4.5661E-029
 302   0.6026  2.9407E-002     5.2858E+001    -2.5716E-002     2.3111E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -6.4793E-029
 303   0.6046  2.9356E-002     5.2765E+001    -2.5801E-002     2.3188E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -4.0939E-029
 304   0.6066  2.9304E-002     5.2672E+001    -2.5886E-002     2.3265E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -1.6491E-029
 305   0.6086  2.9252E-002     5.2579E+001    -2.5972E-002     2.3341E+001    -2.8533E+000     2.9869E+002     1.1127E-003     4.4853E-030
 306   0.6106  2.9200E-002     5.2485E+001    -2.6057E-002     2.3418E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -1.6922E-029
 307   0.6126  2.9148E-002     5.2391E+001    -2.6142E-002     2.3495E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -9.5320E-029
 308   0.6146  2.9095E-002     5.2297E+001    -2.6228E-002     2.3571E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -4.1762E-029
 309   0.6166  2.9043E-002     5.2203E+001    -2.6313E-002     2.3648E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -2.0125E-029
 310   0.6186  2.8990E-002     5.2108E+001    -2.6398E-002     2.3725E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -3.1734E-029
 311   0.6206  2.8937E-002     5.2013E+001    -2.6484E-002     2.3801E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -2.7995E-029
 312   0.6226  2.8884E-002     5.1917E+001    -2.6569E-002     2.3878E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -2.9708E-029
 313   0.6246  2.8831E-002     5.1821E+001    -2.6654E-002     2.3955E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -2.2557E-029
 314   0.6266  2.8777E-002     5.1725E+001    -2.6740E-002     2.4032E+001    -2.8533E+000     2.9869E+002     1.1127E-003     6.5128E-030
 315   0.6286  2.8724E-002     5.1629E+001    -2.6825E-002     2.4108E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -2.3829E-029
 316   0.6306  2.8670E-002     5.1532E+001    -2.6910E-002     2.4185E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -3.6981E-029
 317   0.6326  2.8616E-002     5.1435E+001    -2.6996E-002     2.4262E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -1.8427E-029
 318   0.6346  2.8562E-002     5.1338E+001    -2.7081E-002     2.4338E+001    -2.8533E+000     2.9869E+002     1.1127E-003     4.1862E-029
 319   0.6366  2.8507E-002     5.1240E+001    -2.7166E-002     2.4415E+001    -2.8533E+000     2.9869E+002     1.1127E-003     1.1350E-029
 320   0.6386  2.8453E-002     5.1142E+001    -2.7252E-002     2.4492E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -1.3658E-029
 321   0.6406  2.8398E-002     5.1044E+001    -2.7337E-002     2.4568E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -1.3600E-029
 322   0.6426  2.8343E-002     5.0946E+001    -2.7422E-002     2.4645E+001    -2.8533E+000     2.9869E+002     1.1127E-003    -9.0646E-030
 323   0.6446  2.8288E-002     5.0847E+001    -2.7508E-002     2.4722E+001    -2.8533E+000     2.9869E+002     1.1127E-003     3.3391E-030
